session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported,clean_session_minutes,clean_matches_played,clean_wins,clean_kills,clean_session_start
S001581,P00683,"11/03/2025 22:55",30,3,1,11,Yes,LATAM,Mobile,30.00,3,1,11,"2025-11-03 22:55:00"
S001582,P00683,2025.11.24,52,5,2,24,Yes,NULL,PlayStation,52.00,5,2,24,"2025-11-24 00:00:00"
S001583,P00683,2025-11-08T12:47:06Z,36,3,1,,No,APAC,PC,36.00,3,1,NULL,"2025-11-08 12:47:06"
S001584,P00683,2025-10-28T06:52:06Z,44,4,1,20,Yes,NA-East,PC,44.00,4,1,20,"2025-10-28 06:52:06"
S001585,P00685,"Nov 19, 2025 10:06PM",17,1,1,3,Yes,NULL,Mobile,17.00,1,1,3,"2025-11-19 22:06:00"
S001586,P00685,"Nov 20, 2025","44 mins",3,2,,No,NULL,PlayStation,44.00,3,2,NULL,"2025-11-20 00:00:00"
S001587,P00685,"11/23/2025 16:49",47,3,2,13,No,LATAM,PC,47.00,3,2,13,"2025-11-23 16:49:00"
S001588,P00685,"11/23/2025 16:49",47,3,2,13,No,LATAM,PC,47.00,3,2,13,"2025-11-23 16:49:00"
S001589,P00685,2025-10-12,22,2,1,11,Yes,NULL,PC,22.00,2,1,11,"2025-10-12 00:00:00"
S001590,P00685,2025-10-27T10:31:27Z,29,2,,10,No,LATAM,PC,29.00,2,NULL,10,"2025-10-27 10:31:27"
S001591,P00685,2025-11-14T20:15:27Z,65,5,,24,Yes,NA-West,Mobile,65.00,5,NULL,24,"2025-11-14 20:15:27"
S001592,P00685,2025-11-09T22:28:27Z,41,2,1,9,NULL,EU-Central,PlayStation,41.00,2,1,9,"2025-11-09 22:28:27"
S001593,P00685,"Oct 20, 2025 12:20PM",58,4,2,28,NULL,NULL,PC,58.00,4,2,28,"2025-10-20 12:20:00"
S001594,P00685,"10/19/2025 07:55",35,3,1,11,NULL,APAC,PC,35.00,3,1,11,"2025-10-19 07:55:00"
S001595,P00685,2025-11-18T01:23:27Z,30,3,2,16,Yes,APAC,PC,30.00,3,2,16,"2025-11-18 01:23:27"
S001596,P00686," 2026-01-26T09:56:41Z",53,4,2,11,Yes,NULL,PC,53.00,4,2,11,"2026-01-26 09:56:41"
S001597,P00686,2025-12-20,31,3,1,13,Yes,NA-East,Mobile,31.00,3,1,13,"2025-12-20 00:00:00"
S001598,P00688,2025-12-28T16:25:57Z,36,2,,9,Yes,NA-West,Xbox,36.00,2,NULL,9,"2025-12-28 16:25:57"
S001599,P00688,2026-01-15T00:13:57Z,"29 mins",2,1,4,Yes,NULL,PC,29.00,2,1,4,"2026-01-15 00:13:57"
S001600,P00688,2025-12-23T08:32:57Z,21,2,1,14,Yes,EU-Central,Mobile,21.00,2,1,14,"2025-12-23 08:32:57"
S001601,P00688,"01/28/2026 10:48",17,1,1,3,Yes,EU-Central,PC,17.00,1,1,3,"2026-01-28 10:48:00"
S001602,P00688,"01/28/2026 07:38",32,2,1,7,No,APAC,Xbox,32.00,2,1,7,"2026-01-28 07:38:00"
S001603,P00688,2026-01-07T07:35:57Z,6,1,1,0,No,NULL,PC,6.00,1,1,0,"2026-01-07 07:35:57"
S001604,P00688,"01/20/2026 17:27",48,4,3,18,NULL,APAC,Mobile,48.00,4,3,18,"2026-01-20 17:27:00"
S001605,P00688,"Jan 09, 2026",51,3,1,7,Yes,LATAM,NULL,51.00,3,1,7,"2026-01-09 00:00:00"
S001606,P00691,"09/26/2025 03:58",43,3,1,13,NULL,NULL,Mobile,43.00,3,1,13,"2025-09-26 03:58:00"
S001607,NULL,"27.09.2025 11:10",36,3,1,,Yes,NULL,Xbox,36.00,3,1,NULL,"2025-09-27 11:10:00"
S001608,P00691,"30.09.2025 02:14",30,2,1,10,No,NA-East,Mobile,30.00,2,1,10,"2025-09-30 02:14:00"
S001609,P00691,"09/02/2025 10:52",35,2,1,12,NULL,NULL,Mobile,35.00,2,1,12,"2025-09-02 10:52:00"
S001610,P00691,"08/30/2025 05:06",50,4,2,18,No,NULL,Xbox,50.00,4,2,18,"2025-08-30 05:06:00"
S001611,P00691,09/01/2025,54,3,1,14,Yes,NULL,PC,54.00,3,1,14,"2025-09-01 00:00:00"
S001612,P00691,"10/03/2025 21:18",35,2,1,4,Yes,LATAM,PC,35.00,2,1,4,"2025-10-03 21:18:00"
S001613,P00691,2025-10-10T19:28:47Z,62,4,2,,NULL,NA-West,PC,62.00,4,2,NULL,"2025-10-10 19:28:47"
S001614,P00692,"09/16/2025 00:03",40,NULL,1,9,Yes,EU-Central,Mobile,40.00,NULL,1,NULL,"2025-09-16 00:03:00"
S001615,P00692,2025.10.14,33,2,1,14,NULL,LATAM,PC,33.00,2,1,14,"2025-10-14 00:00:00"
S001616,P00694,2025-10-13T11:36:44Z,41,2,1,15,No,NA-East,PC,41.00,2,1,15,"2025-10-13 11:36:44"
S001617,P00694,"14.10.2025 14:59 ",40,3,1,15,Yes,APAC,Mobile,40.00,3,1,15,"2025-10-14 14:59:00"
S001618,P00694,2025-10-29T14:03:44Z,23,2,1,9,Yes,EU-Central,PC,23.00,2,1,9,"2025-10-29 14:03:44"
S001619,P00694,"Oct 02, 2025 06:10AM",33,2,1,8,No,NULL,PC,33.00,2,1,8,"2025-10-02 06:10:00"
S001620,P00694,2025-10-05T23:34:44Z,27,2,1,1,NULL,NA-West,Mobile,27.00,2,1,1,"2025-10-05 23:34:44"
S001621,P00694,2025-10-26T18:00:44Z,24,2,1,8,No,NULL,PC,24.00,2,1,8,"2025-10-26 18:00:44"
S001622,P00696,02/15/2026,39,2,1,10,Yes,EU-Central,PlayStation,39.00,2,1,10,"2026-02-15 00:00:00"
S001623,P00696,2026-03-05T17:41:59Z,21m,1,1,0,Yes,APAC,Mobile,21.00,1,1,0,"2026-03-05 17:41:59"
S001624,NULL,"10/16/2025 10:24",6,1,1,10,Yes,NA-East,PlayStation,6.00,1,1,10,"2025-10-16 10:24:00"
S001625,P00697,"11/15/2025 20:11",68,5,,21,Yes,EU-Central,Mobile,68.00,5,NULL,21,"2025-11-15 20:11:00"
S001626,P00701,"12/03/2025 05:55",51,3,2,17,Yes,NA-East,Mobile,51.00,3,2,17,"2025-12-03 05:55:00"
S001627,P00701,2025-11-21T13:10:01Z,33,2,1,6,No,NA-West,NULL,33.00,2,1,6,"2025-11-21 13:10:01"
S001628,P00701,"10/28/2025 11:02",51,4,3,16,Yes,NULL,Xbox,51.00,4,3,16,"2025-10-28 11:02:00"
S001629,P00701,"11/04/2025 14:55",50,4,2,16,No,NULL,Mobile,50.00,4,2,16,"2025-11-04 14:55:00"
S001630,P00703,"01/09/2026 12:10",54,3,2,11,No,NULL,Mobile,54.00,3,2,11,"2026-01-09 12:10:00"
S001631,P00703,2026-01-23T13:25:24Z,21,1,0,0,No,LATAM,NULL,21.00,1,0,0,"2026-01-23 13:25:24"
S001632,P00703,2026-01-15T05:03:24Z,"45 mins",4,3,20,NULL,NA-West,PC,45.00,4,3,20,"2026-01-15 05:03:24"
S001633,P00703,"01/13/2026 18:23",51,3,,,No,NULL,PC,51.00,3,NULL,NULL,"2026-01-13 18:23:00"
S001634,P00703,"Jan 18, 2026 10:42PM",47,4,2,19,No,NA-East,Mobile,47.00,4,2,19,"2026-01-18 22:42:00"
S001635,P00703,2026-01-05T05:47:24Z,34,2,1,14,Yes,NULL,NULL,34.00,2,1,14,"2026-01-05 05:47:24"
S001636,NULL,2026-02-14T06:06:24Z,27,2,1,,Yes,APAC,PC,27.00,2,1,NULL,"2026-02-14 06:06:24"
S001637,P00703,2026-01-17T05:38:24Z,37,3,,14,No,LATAM,Xbox,37.00,3,NULL,14,"2026-01-17 05:38:24"
S001638,P00703,"01/27/2026 10:33",35,3,1,10,No,NULL,PC,35.00,3,1,10,"2026-01-27 10:33:00"
S001639,P00703,"01/07/2026 06:25",7,1,1,2,No,NA-East,PlayStation,7.00,1,1,2,"2026-01-07 06:25:00"
S001640,P00703,"01/28/2026 00:55",43,3,1,10,Yes,EU-Central,PC,43.00,3,1,10,"2026-01-28 00:55:00"
S001641,P00705,"01/21/2026 18:46",33,3,2,12,Yes,NULL,Mobile,33.00,3,2,12,"2026-01-21 18:46:00"
S001642,P00705,2026.01.31,58,4,3,18,No,EU-Central,PC,58.00,4,3,18,"2026-01-31 00:00:00"
S001643,P00706,"03/08/2026 16:51",55,NULL,3,24,NULL,EU-Central,PC,55.00,NULL,3,NULL,"2026-03-08 16:51:00"
S001644,P00706,"02/28/26 02:41","37 mins",2,1,5,Yes,APAC,PC,37.00,2,1,5,"2026-02-28 02:41:00"
S001645,P00706,"03/14/2026 01:20",14,1,1,3,No,EU-Central,Mobile,14.00,1,1,3,"2026-03-14 01:20:00"
S001646,P00706,"Feb 13, 2026 08:50AM",42,4,3,17,No,NA-West,Mobile,42.00,4,3,17,"2026-02-13 08:50:00"
S001647,P00706,2026-02-14T22:24:35Z,33,3,2,15,Yes,EU-Central,NULL,33.00,3,2,15,"2026-02-14 22:24:35"
S001648,P00709,"04/20/26 16:52",35,2,1,6,NULL,APAC,PC,35.00,2,1,6,"2026-04-20 16:52:00"
S001649,P00709,2026-03-07T01:18:27Z,33,3,1,18,NULL,NULL,PlayStation,33.00,3,1,18,"2026-03-07 01:18:27"
S001650,P00709,"04/12/2026 21:25",66,6,2,30,Yes,NA-West,NULL,66.00,6,2,30,"2026-04-12 21:25:00"
S001651,P00709,"04/12/2026 21:25",66,6,2,30,Yes,NA-West,NULL,66.00,6,2,30,"2026-04-12 21:25:00"
S001652,P00709,"03/13/2026 16:12","50 mins",5,2,28,No,NA-East,Mobile,50.00,5,2,28,"2026-03-13 16:12:00"
S001653,P00709,2026.04.17,57,4,1,22,Yes,NA-East,Mobile,57.00,4,1,22,"2026-04-17 00:00:00"
S001654,P00709,2026.03.29,48,5,2,25,Yes,APAC,PC,48.00,5,2,25,"2026-03-29 00:00:00"
S001655,P00709,"04/04/2026 01:04",32,3,1,17,No,NULL,PC,32.00,3,1,17,"2026-04-04 01:04:00"
S001656,P00714,2026.04.09,40,4,1,17,Yes,LATAM,Mobile,40.00,4,1,17,"2026-04-09 00:00:00"
S001657,P00714,2026-03-02T17:41:06Z,52m,4,1,26,No,APAC,Mobile,52.00,4,1,26,"2026-03-02 17:41:06"
S001658,P00714,2026-03-02T17:41:06Z,52m,4,1,26,No,APAC,Mobile,52.00,4,1,26,"2026-03-02 17:41:06"
S001659,P00714,"03/22/2026 12:38","58 mins",NULL,3,16,No,NULL,PC,58.00,NULL,3,NULL,"2026-03-22 12:38:00"
S001660,P00716,"09/25/2025 02:06",53,4,2,15,Yes,NULL,PC,53.00,4,2,15,"2025-09-25 02:06:00"
S001661,P00716,"09/10/2025 22:37",45,3,1,17,Yes,NA-West,PC,45.00,3,1,17,"2025-09-10 22:37:00"
S001662,P00716,"09/11/2025 03:28","54 mins",3,2,11,Yes,NA-West,PC,54.00,3,2,11,"2025-09-11 03:28:00"
S001663,P00716,"09/11/2025 03:28","54 mins",3,2,11,Yes,NA-West,PC,54.00,3,2,11,"2025-09-11 03:28:00"
S001664,P00716,"08/20/2025 23:32",63,4,2,20,No,NA-West,PC,63.00,4,2,20,"2025-08-20 23:32:00"
S001665,P00716,06-10-2025,40,4,2,16,No,NA-East,PC,40.00,4,2,16,"2025-10-06 00:00:00"
S001666,P00716,"09/21/2025 11:53",56,4,1,20,No,EU-Central,Xbox,56.00,4,1,20,"2025-09-21 11:53:00"
S001667,P00716,2025-10-05T23:37:32Z,38m,3,2,8,Yes,NULL,PlayStation,38.00,3,2,8,"2025-10-05 23:37:32"
S001668,P00718,"09/16/2025 18:53",59,3,2,12,Yes,APAC,Mobile,59.00,3,2,12,"2025-09-16 18:53:00"
S001669,P00718,"09/09/2025 02:38",61,4,3,14,Yes,NULL,PC,61.00,4,3,14,"2025-09-09 02:38:00"
S001670,P00718,2025-09-30T22:14:59Z,31,2,1,7,Yes,LATAM,PC,31.00,2,1,7,"2025-09-30 22:14:59"
S001671,P00718,2025-09-08T18:33:59Z,39,4,3,,Yes,EU-Central,PlayStation,39.00,4,3,NULL,"2025-09-08 18:33:59"
S001672,P00718,14-09-2025,44,3,2,16,NULL,EU-Central,Xbox,44.00,3,2,16,"2025-09-14 00:00:00"
S001673,P00718,"09/04/2025 09:20",64,5,3,23,NULL,NA-West,PC,64.00,5,3,23,"2025-09-04 09:20:00"
S001674,P00720,2025-12-19T03:10:08Z,65,6,,,Yes,APAC,PC,65.00,6,NULL,NULL,"2025-12-19 03:10:08"
S001675,P00720,2026-01-11T06:26:08Z,28,2,1,5,Yes,LATAM,PC,28.00,2,1,5,"2026-01-11 06:26:08"
S001676,P00720,2025/12/04,56,4,2,19,NULL,APAC,PC,56.00,4,2,19,"2025-12-04 00:00:00"
S001677,P00722,"11/29/2025 19:37",14,1,1,2,No,LATAM,NULL,14.00,1,1,2,"2025-11-29 19:37:00"
S001678,P00722,2025/11/30,37,3,1,15,NULL,NA-East,Mobile,37.00,3,1,15,"2025-11-30 00:00:00"
S001679,P00722,"Nov 26, 2025",49,4,2,15,No,APAC,Mobile,49.00,4,2,15,"2025-11-26 00:00:00"
S001680,P00722,2025-11-16T15:16:07Z,"6 mins",1,1,8,Yes,APAC,PC,6.00,1,1,8,"2025-11-16 15:16:07"
S001681,P00722,2025-12-24T13:37:07Z,25,NULL,1,14,No,EU-Central,PC,25.00,NULL,1,NULL,"2025-12-24 13:37:07"
S001682,P00722,"12/25/2025 08:57",37,3,1,15,Yes,NULL,Mobile,37.00,3,1,15,"2025-12-25 08:57:00"
S001683,P00722,"12/15/2025 23:13",28,3,1,10,No,LATAM,PC,28.00,3,1,10,"2025-12-15 23:13:00"
S001684,P00723,"2025-10-02 05:32:05","56 mins",4,2,,Yes,LATAM,Mobile,56.00,4,2,NULL,"2025-10-02 05:32:05"
S001685,P00723,2025.09.17,45,4,1,19,NULL,NA-East,PC,45.00,4,1,19,"2025-09-17 00:00:00"
S001686,P00723,"09/17/25 12:38","36 mins",3,1,6,Yes,APAC,PC,36.00,3,1,6,"2025-09-17 12:38:00"
S001687,P00726,2025-11-19T15:03:28Z,32,2,1,2,No,NA-East,PC,32.00,2,1,2,"2025-11-19 15:03:28"
S001688,P00726,2025-10-04T06:16:28Z,"10 mins",1,0,6,No,APAC,Mobile,10.00,1,0,6,"2025-10-04 06:16:28"
S001689,P00726,"11/18/2025 20:13",50,4,2,17,No,EU-Central,Xbox,50.00,4,2,17,"2025-11-18 20:13:00"
S001690,P00726,"10/10/2025 14:07",17,2,1,7,No,LATAM,PC,17.00,2,1,7,"2025-10-10 14:07:00"
S001691,P00726,"Nov 10, 2025 04:34AM",27,2,1,4,Yes,NA-West,Mobile,27.00,2,1,4,"2025-11-10 04:34:00"
S001692,P00726,2025-11-21T20:38:28Z,24,2,1,8,NULL,NA-West,Mobile,24.00,2,1,8,"2025-11-21 20:38:28"
S001693,P00726,2025-11-21T23:30:28Z,35,2,,12,Yes,APAC,PlayStation,35.00,2,NULL,12,"2025-11-21 23:30:28"
S001694,P00726,"10/23/2025 13:19",47,4,1,15,No,LATAM,Xbox,47.00,4,1,15,"2025-10-23 13:19:00"
S001695,P00726,"2025-11-02 03:27:28",41,3,2,11,Yes,APAC,PC,41.00,3,2,11,"2025-11-02 03:27:28"
S001696,P00726,2025-11-14T21:16:28Z,11,1,1,9,Yes,NA-East,PlayStation,11.00,1,1,9,"2025-11-14 21:16:28"
S001697,P00726,"11/12/2025 09:25",22,2,1,12,No,LATAM,Mobile,22.00,2,1,12,"2025-11-12 09:25:00"
S001698,P00726,"10/15/2025 20:33","36 mins",2,1,4,Yes,LATAM,PC,36.00,2,1,4,"2025-10-15 20:33:00"
S001699,P00732,"09/18/2025 00:34",58,NULL,,29,Yes,EU-Central,PlayStation,58.00,NULL,NULL,NULL,"2025-09-18 00:34:00"
S001700,P00732,2025-10-12T13:02:42Z,14,1,1,8,Yes,NULL,NULL,14.00,1,1,8,"2025-10-12 13:02:42"
S001701,P00732,2025-09-28T03:15:42Z,"8 mins",1,0,6,No,EU-Central,Mobile,8.00,1,0,6,"2025-09-28 03:15:42"
S001702,P00732,23-09-2025,34,3,1,14,No,NA-West,NULL,34.00,3,1,14,"2025-09-23 00:00:00"
S001703,P00732,2025-10-01T06:54:42Z,28,2,1,13,No,NULL,PlayStation,28.00,2,1,13,"2025-10-01 06:54:42"
S001704,P00732,"10/29/2025 17:09",23,2,1,8,Yes,LATAM,PlayStation,23.00,2,1,8,"2025-10-29 17:09:00"
S001705,P00732,"10/26/25 09:16",15,1,0,9,No,NULL,Xbox,15.00,1,0,9,"2025-10-26 09:16:00"
S001706,P00732,"10/07/2025 17:11",37,3,,14,Yes,NA-East,PC,37.00,3,NULL,14,"2025-10-07 17:11:00"
S001707,P00732,2025-09-28T00:55:42Z,25,2,1,11,No,EU-Central,PC,25.00,2,1,11,"2025-09-28 00:55:42"
S001708,P00736,2025-11-10T06:50:42Z,24,1,1,8,No,NA-East,NULL,24.00,1,1,8,"2025-11-10 06:50:42"
S001709,P00736,2025-10-18T19:44:42Z,31,2,1,11,Yes,NULL,PC,31.00,2,1,11,"2025-10-18 19:44:42"
S001710,P00737,2026-03-09T02:28:04Z,58,4,2,25,Yes,LATAM,Xbox,58.00,4,2,25,"2026-03-09 02:28:04"
S001711,P00737,"03/03/2026 05:56",13,1,0,1,No,EU-Central,PlayStation,13.00,1,0,1,"2026-03-03 05:56:00"
S001712,P00737,2026-03-17T08:32:04Z,36,NULL,1,7,Yes,NULL,Mobile,36.00,NULL,1,NULL,"2026-03-17 08:32:04"
S001713,P00737,2026-02-26T00:26:04Z,51,3,2,10,NULL,NA-East,Xbox,51.00,3,2,10,"2026-02-26 00:26:04"
S001714,P00737,2026.03.16,36,3,1,,No,NA-East,Xbox,36.00,3,1,NULL,"2026-03-16 00:00:00"
S001715,P00737,2026/02/22,46,3,1,21,No,APAC,PC,46.00,3,1,21,"2026-02-22 00:00:00"
S001716,P00737,"02/19/2026 18:03",47,3,2,6,No,NULL,PC,47.00,3,2,6,"2026-02-19 18:03:00"
S001717,P00737,2026-03-12T05:28:04Z,49,3,,2,No,NULL,PC,49.00,3,NULL,2,"2026-03-12 05:28:04"
S001718,P00737,"02/21/2026 04:49",60,4,1,23,NULL,NA-East,PC,60.00,4,1,23,"2026-02-21 04:49:00"
S001719,P00737,"03/20/2026 15:02",48,3,1,15,NULL,LATAM,NULL,48.00,3,1,15,"2026-03-20 15:02:00"
S001720,P00737,"Feb 28, 2026",25,1,0,0,Yes,NULL,NULL,25.00,1,0,0,"2026-02-28 00:00:00"
S001721,P00740,"02.01.2026 06:42",7,1,0,3,No,NA-West,PC,7.00,1,0,3,"2026-01-02 06:42:00"
S001722,P00740,2025-12-13T12:33:39Z,52m,3,1,12,No,EU-Central,PC,52.00,3,1,12,"2025-12-13 12:33:39"
S001723,P00740,2025-12-16T16:08:39Z,36,3,1,19,No,EU-Central,Mobile,36.00,3,1,19,"2025-12-16 16:08:39"
S001724,NULL,2025/12/02,55m,4,3,23,Yes,LATAM,Mobile,55.00,4,3,23,"2025-12-02 00:00:00"
S001725,P00740,"12/28/2025 06:40",37,2,1,7,Yes,EU-Central,PlayStation,37.00,2,1,7,"2025-12-28 06:40:00"
S001726,P00740,"11/22/2025 18:04",42,4,3,20,Yes,NA-West,Xbox,42.00,4,3,20,"2025-11-22 18:04:00"
S001727,P00740,"12/21/2025 09:00",54,4,1,,Yes,NULL,PC,54.00,4,1,NULL,"2025-12-21 09:00:00"
S001728,P00740,"12/31/2025 22:18",55,NULL,1,21,No,NA-East,Xbox,55.00,NULL,1,NULL,"2025-12-31 22:18:00"
S001729,P00740,"12/25/2025 03:25",54,4,2,16,Yes,NULL,Mobile,54.00,4,2,16,"2025-12-25 03:25:00"
S001730,P00744,"02/14/2026 14:19",22,2,1,8,No,APAC,PC,22.00,2,1,8,"2026-02-14 14:19:00"
S001731,P00744,2026-01-30,58,6,3,29,No,EU-Central,PC,58.00,6,3,29,"2026-01-30 00:00:00"
S001732,P00744,"Dec 27, 2025",50,3,2,17,No,NA-West,PlayStation,50.00,3,2,17,"2025-12-27 00:00:00"
S001733,P00744,"Jan 31, 2026 06:51PM",49,5,1,18,Yes,NULL,PC,49.00,5,1,18,"2026-01-31 18:51:00"
S001734,P00744,"01/03/2026 16:54",47,4,2,13,Yes,EU-Central,PC,47.00,4,2,13,"2026-01-03 16:54:00"
S001735,P00744,2026-01-01,47,4,2,22,No,EU-Central,PC,47.00,4,2,22,"2026-01-01 00:00:00"
S001736,P00744,2026-01-07T23:22:22Z,40,4,3,14,Yes,APAC,PC,40.00,4,3,14,"2026-01-07 23:22:22"
S001737,P00744,"02/12/26 16:27",47,3,1,20,No,EU-Central,NULL,47.00,3,1,20,"2026-02-12 16:27:00"
S001738,P00744,2026-02-08T14:58:22Z,51,3,1,17,NULL,APAC,Xbox,51.00,3,1,17,"2026-02-08 14:58:22"
S001739,P00748,"10/10/2025 22:58",63m,4,2,25,Yes,APAC,Mobile,63.00,4,2,25,"2025-10-10 22:58:00"
S001740,P00748,2025-09-08,37,2,1,6,No,APAC,PC,37.00,2,1,6,"2025-09-08 00:00:00"
S001741,P00748,2025.10.04,6,1,0,8,No,NA-West,Mobile,6.00,1,0,8,"2025-10-04 00:00:00"
S001742,P00748,"Sep 07, 2025 08:13AM",71,5,2,20,No,EU-Central,Xbox,71.00,5,2,20,"2025-09-07 08:13:00"
S001743,P00748,"09/09/2025 18:53",26,1,0,4,NULL,NA-East,PC,26.00,1,0,4,"2025-09-09 18:53:00"
S001744,P00748,"2025-09-09 14:22:17",21,1,0,0,Yes,EU-Central,PC,21.00,1,0,0,"2025-09-09 14:22:17"
S001745,P00748,"Sep 09, 2025",40,3,1,13,No,NULL,NULL,40.00,3,1,13,"2025-09-09 00:00:00"
S001746,P00748,2025/09/03,25,2,1,9,NULL,NULL,Xbox,25.00,2,1,9,"2025-09-03 00:00:00"
S001747,P00748,"Oct 05, 2025",39,2,1,8,No,NA-West,PC,39.00,2,1,8,"2025-10-05 00:00:00"
S001748,P00751,2026-01-03T01:13:16Z,30,3,1,,No,EU-Central,PC,30.00,3,1,NULL,"2026-01-03 01:13:16"
S001749,P00751,2026-01-03T01:13:16Z,30,3,1,,No,EU-Central,PC,30.00,3,1,NULL,"2026-01-03 01:13:16"
S001750,P00751,2025-12-22T00:06:16Z,61,5,2,17,No,NULL,PC,61.00,5,2,17,"2025-12-22 00:06:16"
S001751,P00751,2025-12-09T12:02:16Z,41,2,1,11,Yes,EU-Central,PC,41.00,2,1,11,"2025-12-09 12:02:16"
S001752,P00751,2025-12-23T14:27:16Z,25,2,1,8,No,NA-East,PC,25.00,2,1,8,"2025-12-23 14:27:16"
S001753,P00751,"01/03/2026 20:13",39,3,2,20,NULL,NA-East,PC,39.00,3,2,20,"2026-01-03 20:13:00"
S001754,P00751,01/05/2026,62,4,2,19,Yes,NULL,PC,62.00,4,2,19,"2026-01-05 00:00:00"
S001755,P00751,"2026-01-03 05:20:16",72,5,1,,Yes,NULL,Xbox,72.00,5,1,NULL,"2026-01-03 05:20:16"
S001756,P00751,2026-01-01T16:52:16Z,46,3,1,18,Yes,NA-West,Mobile,46.00,3,1,18,"2026-01-01 16:52:16"
S001757,P00751,2025-12-06T11:30:16Z,30m,2,1,5,No,NULL,PlayStation,30.00,2,1,5,"2025-12-06 11:30:16"
S001758,P00752,"04/14/2026 20:43",35,2,1,14,Yes,NA-West,Mobile,35.00,2,1,14,"2026-04-14 20:43:00"
S001759,P00752,"04/19/26 11:15",37,3,1,17,Yes,NA-West,PC,37.00,3,1,17,"2026-04-19 11:15:00"
S001760,P00752,2026-04-17T06:31:44Z,68,5,3,18,No,APAC,Xbox,68.00,5,3,18,"2026-04-17 06:31:44"
S001761,P00752,2026-03-10T20:00:44Z,38,3,1,12,Yes,LATAM,Xbox,38.00,3,1,12,"2026-03-10 20:00:44"
S001762,P00752,"04/21/2026 10:18",24,2,1,9,Yes,EU-Central,PC,24.00,2,1,9,"2026-04-21 10:18:00"
S001763,P00754,2025-12-25T01:56:38Z,40,2,1,17,Yes,NULL,Mobile,40.00,2,1,17,"2025-12-25 01:56:38"
S001764,P00754,"12/01/2025 10:22",29,2,1,14,No,NULL,Xbox,29.00,2,1,14,"2025-12-01 10:22:00"
S001765,P00755,03-11-2025,24m,2,1,6,Yes,LATAM,Mobile,24.00,2,1,6,"2025-11-03 00:00:00"
S001766,P00755,"12/06/2025 13:24",30,2,1,8,Yes,EU-Central,Mobile,30.00,2,1,8,"2025-12-06 13:24:00"
S001767,P00760,2025-09-14T08:06:59Z,47,3,1,,NULL,NA-East,PC,47.00,3,1,NULL,"2025-09-14 08:06:59"
S001768,P00760,"10/18/2025 06:43",46,5,2,18,No,EU-Central,PC,46.00,5,2,18,"2025-10-18 06:43:00"
S001769,P00760,"09/07/2025 00:12",30,2,1,9,Yes,EU-Central,Xbox,30.00,2,1,9,"2025-09-07 00:12:00"
S001770,P00760,"10/02/2025 03:29",41,NULL,2,16,Yes,NULL,NULL,41.00,NULL,2,NULL,"2025-10-02 03:29:00"
S001771,P00760,"Oct 01, 2025",73,6,2,23,No,LATAM,PC,73.00,6,2,23,"2025-10-01 00:00:00"
S001772,P00760,2025.09.09,58,4,1,14,Yes,NULL,Xbox,58.00,4,1,14,"2025-09-09 00:00:00"
S001773,P00760,"10/05/2025 19:21",67,4,2,17,NULL,EU-Central,PC,67.00,4,2,17,"2025-10-05 19:21:00"
S001774,P00762,2025-10-03T09:21:01Z,44,3,1,17,Yes,EU-Central,PC,44.00,3,1,17,"2025-10-03 09:21:01"
S001775,P00762,2025-09-28T00:08:01Z,25,2,1,11,NULL,EU-Central,PlayStation,25.00,2,1,11,"2025-09-28 00:08:01"
S001776,P00762," 2025-08-16T22:31:01Z",46,4,1,,No,LATAM,Xbox,46.00,4,1,NULL,"2025-08-16 22:31:01"
S001777,P00762,"Oct 06, 2025",29m,2,1,8,No,NA-East,NULL,29.00,2,1,8,"2025-10-06 00:00:00"
S001778,P00762,"Sep 26, 2025",27,2,1,8,Yes,LATAM,PC,27.00,2,1,8,"2025-09-26 00:00:00"
S001779,P00762,08/23/2025,19,1,1,8,No,NA-West,Mobile,19.00,1,1,8,"2025-08-23 00:00:00"
S001780,P00762,2025-09-01T23:10:01Z,17,1,1,4,No,NA-West,NULL,17.00,1,1,4,"2025-09-01 23:10:01"
S001781,P00762,"09/27/2025 14:13",54,4,3,9,Yes,EU-Central,PC,54.00,4,3,9,"2025-09-27 14:13:00"
S001782,P00763,29-09-2025,55,4,1,16,No,NULL,PC,55.00,4,1,16,"2025-09-29 00:00:00"
S001783,P00763,"10/07/2025 03:43",25,2,1,6,No,EU-Central,PC,25.00,2,1,6,"2025-10-07 03:43:00"
S001784,P00764,2025-10-19,58,3,2,13,No,NULL,Xbox,58.00,3,2,13,"2025-10-19 00:00:00"
S001785,P00764,2025-09-25,6,1,0,2,No,LATAM,PC,6.00,1,0,2,"2025-09-25 00:00:00"
S001786,P00764,"10/17/2025 15:18",52,3,1,20,Yes,NA-West,PC,52.00,3,1,20,"2025-10-17 15:18:00"
S001787,P00764,"04.10.2025 08:09",64,5,3,,Yes,APAC,Mobile,64.00,5,3,NULL,"2025-10-04 08:09:00"
S001788,P00766,"01/26/26 04:32",31,2,1,8,Yes,NA-East,Mobile,31.00,2,1,8,"2026-01-26 04:32:00"
S001789,P00766,2026-01-21T08:08:59Z,67,5,3,20,No,EU-Central,PC,67.00,5,3,20,"2026-01-21 08:08:59"
S001790,P00766,"01/31/2026 21:07",41m,3,1,13,No,NULL,PC,41.00,3,1,13,"2026-01-31 21:07:00"
