session_id,player_id,session_start,session_minutes,matches_played,wins,kills,disconnect_flag,server_region,platform_reported
S002110,P00898,"Sep 11, 2025 11:41AM",41,4,2,21,Y,EU-Central,
S002111,P00898,"09/13/2025 02:42",53,3,1,15,,APAC,steam
S002112,P00898,"09/13/2025 02:42",53,3,1,15,,APAC,steam
S002113,P00903,2025/11/28,6,1,0,5,Yes,EU-Central,pc/steam
S002114,P00903,"12/08/2025 00:42",37,4,3,20,No,NULL,Steam
S002115,P00903,"11/13/2025 15:46",61,4,2,19,Yes,NA-East,IOS/Android
S002116,P00903,"11/30/25 08:06",49,4,2,22,1,LATAM,PC
S002117,P00903,2025-12-30T23:00:58Z,36,2,1,11,1,,Xbox
S002118,P00903,2025-12-30T23:00:58Z,36,2,1,11,1,,Xbox
S002119,P00903,2025-12-22T04:51:58Z,54m,5,2,23,N,EU-Central,IOS/Android
S002120,P00904,"10/20/2025 10:34",24,1,1,1,N,"NA West",Xbox
S002121,P00904,"11/30/2025 05:51",54,4,2,15,N,"NA West",PC
S002122,P00904,"11/30/25 22:29",7,1,0,4,No,,Xbox
S002123,P00904,"11/30/25 22:29",7,1,0,4,No,,Xbox
S002124,P00907,2026-02-09,42,3,2,11,,NULL,steam
S002125,P00907,"02/18/2026 09:40",7,1,0,3,No,LATAM,Xbox
S002126,P00907,"Mar 03, 2026 03:49PM",26,2,1,7,0,NA-East,
S002127,P00907,"03/01/2026 11:25",57,4,1,19,,NA-East,steam
S002128,P00907,2026-02-03T09:44:06Z,39,4,2,16,0,NA-East,Mobile
S002129,P00907,2026/02/05,21,2,1,10,No,,IOS/Android
S002130,P00907,01/21/2026,22,2,1,0,N,APAC,pc/steam
S002131,P00907,"03/05/2026 08:49",42,3,,6,0,EU-Central,PS5
S002132,P00907,"02/28/2026 19:40",18,1,1,5,Y,"NA West",PS5
S002133,P00911,2026-03-06T18:47:24Z,55,5,2,29,N,"NA West",Steam
S002134,P00911,2026-03-09T03:41:24Z,26,2,1,10,N,NULL,PS5
S002135,P00911,"03/14/26 07:48 ",35,3,1,15,0,NA-East,steam
S002136,P00911,2026-03-20T21:49:24Z,67,7,4,28,No,APAC,steam
S002137,P00911,2026-02-16T00:12:24Z,89,6,3,28,N,EU-Central,Steam
S002138,P00911,2026-03-10T07:05:24Z,57,3,1,18,No,EU-Central,Xbox
S002139,P00912,2025-09-15T16:35:58Z,37,2,1,7,Yes,NA-East,steam
S002140,P00912,"2025-09-25 ",39,3,1,16,Yes,NA-East,Steam
S002141,P00912,25-08-2025,47,3,1,14,0,EU-Central,PS5
S002142,P00912,"09/08/2025 17:36",27,2,1,0,Yes,"NA West",PC
S002143,P00912,"Sep 30, 2025 03:27AM",44,3,1,8,N,EU-Central,Xbox
S002144,P00912,"Sep 16, 2025 10:29PM",29,2,1,9,0,"NA West",Steam
S002145,P00913,2026-03-03T12:10:34Z,38,3,2,9,0,NA-East,Mobile
S002146,P00913,"02/25/2026 00:51",23,2,1,7,0,,PS5
S002147,P00913,"02/07/2026 14:01",40,3,1,17,N,,pc/steam
S002148,P00913,"2026.02.08 ",64,6,2,36,No,,Xbox
S002149,P00913,2026-03-06T03:26:34Z,44,3,2,17,,EU-Central,Xbox
S002150,P00913,2026-03-07T05:13:34Z,65,5,3,20,N,NA-East,steam
S002151,P00913,2026-03-07T05:13:34Z,65,5,3,20,N,NA-East,steam
S002152,P00920,2026-01-21T18:27:22Z,10m,1,1,1,Y,LATAM,PC
S002153,P00920,2026.01.27,60,5,2,22,No,EU-Central,Mobile
S002154,P00920,"02/13/2026 17:17",44,4,2,20,Yes,EU-Central,IOS/Android
S002155,P00920,"27.02.2026 10:12",60,4,2,20,Yes,APAC,PS5
S002156,P00920,2026-01-21T05:46:22Z,43,3,2,11,Y,NULL,IOS/Android
S002157,P00920,2026-01-11T22:21:22Z,70,5,,25,Yes,,pc/steam
S002158,P00920,"02/21/2026 10:29",39m,NULL,1,7,N,NA-East,Mobile
S002159,P00921,2026-01-20T14:27:43Z,41,3,2,15,No,NA-East,pc/steam
S002160,P00921,"01/08/26 03:10",65m,4,2,17,1,LATAM,Steam
S002161,P00921,2025-12-12T22:26:43Z,59,5,3,22,1,,pc/steam
S002162,P00922,2025-10-01T18:16:03Z,32,3,1,12,N,EU-Central,pc/steam
S002163,P00922,2025-09-01T03:10:03Z,32,2,1,8,1,"NA West",pc/steam
S002164,P00922,"09/09/25 11:53",32,2,1,5,N,"NA West",Mobile
S002165,P00922,2025-10-02T02:24:03Z,52,4,2,13,N,APAC,steam
S002166,P00922,"Sep 06, 2025",53,NULL,1,13,0,NA-East,IOS/Android
S002167,P00924,"12/07/2025 04:54",34,3,1,10,N,NA-East,IOS/Android
S002168,P00924,2026-01-02T04:50:15Z,24,2,1,9,Y,APAC,
S002169,P00924,"01/07/2026 16:28",13,1,1,2,,APAC,IOS/Android
S002170,P00926,"10/06/2025 22:16","47 mins",4,3,20,0,EU-Central,Steam
S002171,P00926,"10/02/2025 11:39",17,1,0,4,Y,NA-East,PC
S002172,P00926,2025-09-04T19:09:55Z,19,1,0,2,Y,,Steam
S002173,P00926,"2025-09-11 ",63m,4,,16,Y,,pc/steam
S002174,P00926,14-10-2025,35,3,2,16,1,NA-East,PC
S002175,P00926,17-10-2025,38,2,1,16,No,EU-Central,PC
S002176,P00926,2025-10-07T07:51:55Z,56,5,2,20,1,NA-East,IOS/Android
S002177,P00926,"10/07/2025 01:22",38,2,1,11,No,LATAM,IOS/Android
S002178,P00931,"Nov 14, 2025 06:03PM",80,4,3,21,Yes,"NA West",steam
S002179,P00931,2025/12/12,26,2,1,,,NULL,
S002180,P00931,"12/15/2025 17:55",79,5,1,25,N,APAC,steam
S002181,P00931,"11/17/2025 12:05",52,3,2,13,N,NULL,Xbox
S002182,P00931,"Dec 14, 2025 ",39,3,2,17,0,APAC,Steam
S002183,P00931,"12/08/2025 00:21",38,3,1,14,Y,NULL,Steam
S002184,P00931,"11/18/2025 08:17",41,2,1,7,Yes,NA-East,IOS/Android
S002185,P00931,"11/16/2025 ",25,2,1,8,0,"NA West",steam
S002186,P00932,2025-11-03T02:38:29Z,37,3,1,15,0,APAC,
S002187,P00932,"12.10.2025 18:37",68,6,4,32,,EU-Central,IOS/Android
S002188,P00932,2025-11-16T13:53:29Z,57,4,1,20,No,NA-East,steam
S002189,P00932,"2025-11-18 03:09:29",22,1,0,5,,,Mobile
S002190,P00932,08-11-2025,52,4,1,19,Yes,NULL,
S002191,P00932,2025-11-07T05:41:29Z,82,6,3,25,0,EU-Central,Xbox
S002192,P00932,2025-11-16T02:38:29Z,42,2,1,9,0,EU-Central,PC
S002193,P00932,"11/17/2025 17:31",28,2,1,3,Y,EU-Central,PS5
S002194,P00935,2025-10-02T20:39:36Z,38,3,2,9,N,,PS5
S002195,NULL,2025-08-26T10:16:36Z,57,5,3,27,,NA-East,Xbox
S002196,P00938,2025-12-14T01:26:58Z,33,2,1,12,Y,NULL,steam
S002197,P00938,"12/08/2025 12:01",39,3,1,13,N,APAC,Steam
S002198,NULL," 12/16/2025",6,1,1,4,,"NA West",PS5
S002199,P00938,"12/21/2025 20:34",53,5,2,25,Y,NA-East,PC
S002200,P00938,2025-12-12T21:35:58Z,52,4,1,18,1,NA-East,IOS/Android
S002201,P00938,2025-12-07T11:54:58Z,34,3,,21,No,LATAM,pc/steam
S002202,P00938,2025-11-11T23:33:58Z,40,3,1,11,N,,PS5
S002203,P00939,"02/23/2026 21:16",61,4,2,20,Y,NULL,IOS/Android
S002204,P00949,"Dec 23, 2025 09:25AM",48,5,3,21,0,EU-Central,steam
S002205,NULL,2025-11-12T13:49:33Z,47,3,1,16,Y,NULL,IOS/Android
S002206,P00949,2025-11-17T12:28:33Z,"52 mins",3,2,7,Yes,"NA West",pc/steam
S002207,P00949,2025-12-18T00:01:33Z,58,4,1,22,Yes,"NA West",pc/steam
S002208,P00950,"11/24/2025 13:28","62 mins",4,3,14,Yes,"NA West",PS5
S002209,P00950,"12/05/2025 23:29",31,3,1,15,N,EU-Central,pc/steam
S002210,NULL,2025-11-17,45,3,2,9,Y,,Steam
S002211,P00954,"2025-12-23 21:31:14",63,4,2,15,0,LATAM,pc/steam
S002212,P00954,"11/06/2025 00:42",27,3,1,9,,NULL,Mobile
S002213,NULL,"12/23/2025 19:02",21,1,1,0,1,LATAM,PS5
S002214,P00954,"Nov 16, 2025",54,4,2,19,No,,Xbox
S002215,P00954,"Dec 23, 2025",54,5,2,,Y,LATAM,Mobile
S002216,P00954,"11/07/25 09:35",33,2,1,14,No,"NA West",steam
S002217,P00954,"11/21/2025 22:33",49,3,,9,Yes,EU-Central,pc/steam
S002218,P00954,"12/18/2025 07:37",41,3,2,,0,EU-Central,PS5
S002219,P00956,2026-01-23T18:51:09Z,57m,NULL,2,13,Yes,,
S002220,P00956,2026-01-16,36,2,1,10,No,LATAM,PC
S002221,P00956,"01/12/2026 05:06",18,1,1,6,N,LATAM,
S002222,P00956,"2025-12-27 15:36:09",34,2,1,2,0,NULL,Mobile
S002223,P00956,"2026-02-02 11:39:09",24,2,1,5,No,"NA West",Mobile
S002224,P00956,"01/12/2026 19:20",9,1,1,4,N,NULL,pc/steam
S002225,P00956,2026/01/17,40,3,2,12,No,APAC,
S002226,P00958,2025/09/29,24,2,1,10,Yes,NA-East,PC
S002227,P00958,"10/17/2025 05:04",41,2,1,9,,NULL,IOS/Android
S002228,P00958,2025-10-04T14:15:47Z,38,4,1,18,1,,PS5
S002229,P00959,2026/03/20,52,3,1,9,No,,Mobile
S002230,P00961,"Feb 11, 2026 06:10AM",9,1,0,8,No,"NA West",steam
S002231,P00961,"2026-03-22 01:48:11",20,1,0,8,Yes,,Xbox
S002232,P00961,"2026-02-28 18:21:11",69,5,3,17,0,EU-Central,PC
S002233,P00961,02/21/2026,"49 mins",4,3,20,0,"NA West",PS5
S002234,P00961,"28.02.2026 14:45",11,1,0,8,1,EU-Central,PC
S002235,P00961,"03/10/2026 07:55",30,2,1,20,1,EU-Central,PC
S002236,P00961,"28.03.2026 07:22",35,3,2,13,,NA-East,Steam
S002237,P00962,10/13/2025,28,2,1,5,Y,,PS5
S002238,P00962,"Nov 10, 2025","34 mins",NULL,1,10,,LATAM,Xbox
S002239,P00962,"10/26/2025 14:58",55,5,1,14,Yes,EU-Central,steam
S002240,P00962,"11/25/2025 11:51",7,1,1,1,N,"NA West",Steam
S002241,P00962,2025-10-12T03:43:13Z,28,2,1,14,No,"NA West",
S002242,P00962,2025-10-09T16:04:13Z,15,1,0,6,Yes,APAC,Xbox
S002243,P00962,"11/08/2025 23:12","6 mins",1,0,6,Y,EU-Central,Steam
S002244,P00970,"03/06/2026 06:17",36,3,2,14,N,APAC,pc/steam
S002245,P00970,2026-03-14T06:52:21Z,37,2,1,9,N,NA-East,pc/steam
S002246,P00970,"Mar 19, 2026",9,NULL,1,0,N,LATAM,Xbox
S002247,P00970,"2026-03-18 00:35:21",38,2,1,6,1,"NA West",Steam
S002248,NULL,"03/17/2026 22:58",43m,3,1,13,1,LATAM,Steam
S002249,P00970,2026-03-08T02:09:21Z,40,3,2,,Yes,,pc/steam
S002250,P00970,"03/20/2026 18:10",47,4,1,19,,,
S002251,P00971,2026.03.11,50,3,1,,Y,EU-Central,steam
S002252,P00971,"03/28/2026 05:48",10,1,1,1,,EU-Central,
S002253,P00971,"04/01/2026 19:07",6,1,,5,N,EU-Central,Xbox
S002254,P00975,"10/09/2025 13:49",34,2,1,9,1,NA-East,IOS/Android
S002255,P00975,2025/09/18,27,3,1,8,N,"NA West",
S002256,P00977,"09/19/25 17:20",43,3,1,11,0,LATAM,Xbox
S002257,P00977,"30.09.2025 01:22",38m,2,1,7,1,NULL,PC
S002258,P00977,"30.09.2025 01:22",38m,2,1,7,1,NULL,PC
S002259,P00977,2025-10-13T10:43:32Z,24,2,1,0,0,APAC,PC
S002260,P00979,2025-11-04T11:08:09Z,23,2,1,8,No,APAC,pc/steam
S002261,P00979,"11/12/2025 06:47",20,2,1,8,N,NA-East,Xbox
S002262,P00979,"11/12/2025 06:47",20,2,1,8,N,NA-East,Xbox
S002263,P00979,2025-11-15T17:04:09Z,28,2,1,7,Yes,NA-East,Mobile
S002264,P00980,2025-12-10T23:51:43Z,42,3,1,15,N,APAC,steam
S002265,P00980,"12/23/2025 01:50",38,4,1,19,,NULL,
S002266,P00980,2025-12-22T13:03:43Z,9m,1,0,2,0,APAC,Steam
S002267,P00980,"2025-12-18T20:31:43Z ",30,2,1,,0,APAC,Steam
S002268,P00980,2026-01-06T06:09:43Z,15,1,0,1,N,NULL,PC
S002269,P00980,2025-12-26T14:30:43Z,33,2,1,11,Yes,,Xbox
S002270,NULL,2025-12-31T10:44:43Z,20,2,1,10,0,NA-East,pc/steam
S002271,P00980,"31.12.2025 03:17",49,3,1,12,N,NA-East,Xbox
S002272,P00980,"31.12.2025 03:17",49,3,1,12,N,NA-East,Xbox
S002273,P00980,2025-12-29,24,2,1,4,0,APAC,pc/steam
S002274,P00982,"03/12/26 18:49",45,4,2,22,Y,LATAM,PC
S002275,P00982,"04/13/2026 22:25",46,3,1,17,,EU-Central,Mobile
S002276,P00983,2025/10/22,53,4,2,13,1,LATAM,Mobile
S002277,P00983,"10/16/2025 22:58","28 mins",2,1,14,N,APAC,pc/steam
S002278,P00984,"12/26/2025 17:51",43,3,1,19,N,LATAM,Mobile
S002279,P00984,"01/11/2026 00:05",26,2,1,0,No,EU-Central,Steam
S002280,P00984,"01/04/2026 13:25",37,3,1,15,Yes,,Steam
S002281,P00989,2025-10-14T21:03:19Z,50,3,2,16,0,NULL,Steam
S002282,P00989,2025.11.13,48,3,2,8,0,LATAM,Xbox
S002283,P00990,2025-10-18T20:44:18Z,50,4,2,23,0,NA-East,PS5
S002284,P00991,11/12/2025,37,3,1,9,1,EU-Central,IOS/Android
S002285,P00991,2025-10-19T22:11:45Z,56,3,2,14,Y,,Xbox
S002286,P00991,2025-11-13T16:43:45Z,42,3,1,9,Y,APAC,PS5
S002287,P00991,2025-10-19T20:25:45Z,19,1,1,2,Y,NULL,PS5
S002288,P00991,2025-10-20T08:47:45Z,11,1,0,,,NULL,IOS/Android
S002289,P00991,"Nov 07, 2025 01:32AM",18,1,0,0,N,"NA West",Xbox
S002290,P00991,"Oct 18, 2025",19,1,0,0,1,APAC,Mobile
S002291,P00992,"01/26/2026 10:55",63,6,,28,Y,NULL,PS5
S002292,P00992,"Dec 29, 2025",34,NULL,1,,No,LATAM,steam
S002293,P00995,"03.02.2026 16:04",8,1,1,7,,"NA West",PC
S002294,P00995,"Feb 07, 2026 08:55AM",47,3,2,15,No,EU-Central,
S002295,P00995,2026-01-30T21:24:25Z,44,3,1,12,Y,APAC,Mobile
S002296,P00995,2026-02-24T11:56:25Z,28,2,1,13,1,LATAM,PS5
S002297,P00995,2026-02-01T20:45:25Z,27,2,1,7,Y,LATAM,pc/steam
S002298,P00995,2026-02-01T20:45:25Z,27,2,1,7,Y,LATAM,pc/steam
S002299,P00995,"Feb 20, 2026",11m,1,1,4,Yes,,IOS/Android
S002300,P00995,"02/01/2026 05:54",10,1,0,8,Y,APAC,PC
S002301,P00995,"03/08/2026 15:02",24,2,1,10,1,NA-East,PC
S002302,P00995,09-02-2026,"19 mins",1,1,3,1,APAC,Steam
S002303,P00996,2026-01-12T07:28:55Z,53,5,2,25,N,LATAM,IOS/Android
S002304,P00997,2025-11-11T12:42:31Z,54,4,3,16,,EU-Central,
S002305,P00997,"11/17/2025 05:39",24,2,1,15,,LATAM,PC
S002306,P00997,"Dec 03, 2025",62,4,1,20,No,,PC
S002307,P01001,2025-12-29T11:05:23Z,44,3,1,15,,"NA West",IOS/Android
S002308,P01001,2025-11-26T03:06:23Z,32,3,2,12,0,NA-East,IOS/Android
S002309,P01001,"12/13/2025 06:23",28,2,,16,Yes,"NA West",PS5
S002310,P01001,"11/20/2025 00:00",50,3,2,15,,"NA West",
S002311,P01003,"Jan 23, 2026",50,NULL,2,18,Y,"NA West",IOS/Android
S002312,P01003,2026-01-30T23:15:07Z,18,1,1,3,1,,Mobile
S002313,P01003,12/16/2025,20m,1,1,7,1,EU-Central,PC
S002314,P01005,"10/29/2025 21:37",64,4,2,12,No,,PC
S002315,P01005,"10/02/2025 00:35",50,4,2,19,N,APAC,IOS/Android
S002316,P01005,"Sep 28, 2025",36,2,1,5,Yes,NA-East,Mobile
S002317,P01005,"10/24/2025 16:29",20,2,1,9,N,NULL,PS5
S002318,P01005,"2025-10-26 08:28:59",60,3,1,11,Y,,Steam
S002319,P01005,"10/30/2025 18:03",6,1,1,6,Yes,EU-Central,
S002320,P01005,2025/10/07,14,1,0,5,Yes,NULL,IOS/Android
S002321,P01005,"09/23/25 09:42",42,3,1,,Y,"NA West",steam
S002322,P01005," 2025-09-25",60,5,2,27,0,,Mobile
S002323,P01009,2026-04-06,29,2,1,11,0,"NA West",steam
S002324,P01009,2026-03-09,32,2,1,11,1,,IOS/Android
S002325,P01009,"2026-04-14 02:51:12",14,1,0,1,0,NA-East,steam
S002326,P01009," 03.03.2026 20:11",28,3,2,20,Y,LATAM,pc/steam
S002327,P01009,13-03-2026,6m,NULL,1,2,,APAC,steam
S002328,P01009,"04/12/2026 00:40",38,3,2,19,Yes,,pc/steam
S002329,P01009,2026-03-09T12:12:12Z,35,2,1,,N,APAC,Xbox
S002330,P01012,2026-02-15T20:21:15Z,40,3,1,14,Y,,Mobile
S002331,P01014," 10-02-2026",73,6,3,34,No,LATAM,
S002332,P01015,"10/16/25 18:49",33,2,1,,Yes,NA-East,IOS/Android
S002333,P01015,2025-11-13T16:43:25Z,22,2,1,7,,APAC,Mobile
S002334,P01019,2026-02-13T12:19:12Z,53,5,2,26,N,LATAM,Xbox
S002335,P01019,2026-01-21T12:42:12Z,33,2,1,16,Y,,PS5
S002336,P01019,"Jan 21, 2026",36,3,1,11,,EU-Central,pc/steam
S002337,P01019,"02/06/2026 01:34",28,2,1,10,N,LATAM,steam
S002338,P01019,2026-01-09T06:48:12Z,74,4,1,15,N,,
S002339,P01019,"02/12/2026 01:37",26,2,1,11,Yes,EU-Central,PS5
S002340,P01019,2026-01-10T03:51:12Z,15,1,0,0,Y,APAC,Mobile
S002341,P01020,"09/24/2025 15:00",36,3,1,10,,"NA West",steam
S002342,P01020,"10/22/2025 19:44",58,4,3,13,1,NULL,pc/steam
S002343,P01023,2026-01-09T20:51:24Z,32,2,1,4,0,APAC,IOS/Android
S002344,P01023,"01/14/2026 04:15",38,3,1,,Y,APAC,PS5
S002345,P01024,2026-02-12T10:29:08Z,35,2,1,11,N,APAC,Steam
S002346,P01024,2026-02-12T11:19:08Z,14,1,0,0,No,"NA West",PS5
S002347,P01024,"02/20/2026 14:09",69,4,2,22,Y,"NA West",PS5
S002348,P01024,19-01-2026,50,4,1,24,N,"NA West",
S002349,P01026,2026-01-21T21:31:29Z,41,3,2,22,N,APAC,Steam
S002350,P01026,2025-12-26T16:31:29Z,33,2,1,13,Y,NA-East,PS5
S002351,P01026,"12/27/2025 11:24",18,NULL,0,10,Y,LATAM,PC
S002352,P01026,2025-12-18T15:27:29Z,12,1,1,0,Yes,LATAM,PC
S002353,P01026,01/12/2026,6m,1,1,1,Y,NA-East,IOS/Android
S002354,P01026,2026-01-19T19:29:29Z,25,2,1,3,,NULL,Steam
S002355,P01026,"01/29/2026 14:42",20,2,1,4,Yes,LATAM,Steam
S002356,P01026,2026.01.05,25,NULL,1,16,N,EU-Central,PS5
S002357,P01027,"Dec 16, 2025 09:27AM",64,4,3,20,No,NULL,Xbox
S002358,P01028,"2025-08-22 09:36:10 ",43,3,2,16,N,NULL,Steam
S002359,P01028,2025-08-23T19:41:10Z,"38 mins",3,1,14,Yes,"NA West",PC
S002360,P01028,"08/11/2025 22:19",55,5,3,29,1,APAC,
S002361,P01028,2025-09-09T03:42:10Z,39m,3,2,11,1,LATAM,
S002362,P01028,"08/13/2025 05:20",25,2,1,1,,"NA West",PS5
S002363,P01035,12/02/2025,46,5,3,36,1,"NA West",Steam
S002364,P01035,2026-01-10T19:25:53Z,26,2,1,6,1,NULL,PS5
S002365,P01035,"12/16/2025 20:12",34,2,1,14,Yes,EU-Central,PS5
S002366,P01037,"2025-10-19 19:55:53",42,3,2,17,0,NULL,
S002367,P01037,2025-10-10T14:37:53Z,63,5,3,22,N,NULL,pc/steam
S002368,P01038,07-10-2025,42,3,1,9,Yes,,Xbox
S002369,P01038,"10.11.2025 21:36",49,3,1,13,0,EU-Central,IOS/Android
S002370,P01038,"13-10-2025 ",11,1,1,8,,NULL,pc/steam
S002371,P01038,"10/20/2025 02:12",22,1,,4,Yes,"NA West",PS5
S002372,P01038,2025-10-14T13:29:37Z,47,4,3,18,1,,Steam
S002373,P01038,"10/15/2025 01:20",29,3,1,18,,APAC,PS5
S002374,P01038,2025-11-08T07:01:37Z,6,1,0,3,0,"NA West",Mobile
S002375,P01038,2025-10-11T15:46:37Z,33,2,1,,Yes,APAC,Steam
S002376,P01038,"10/26/2025 20:25",47,4,2,18,1,NULL,Xbox
S002377,P01041,09/15/2025,54,4,1,20,No,EU-Central,IOS/Android
S002378,P01042,"02/11/2026 11:55",30,2,1,11,N,,
S002379,P01044,"10/11/2025 13:34",32,3,2,15,1,APAC,
S002380,P01044,2025-10-18T05:21:36Z,45,3,1,10,N,EU-Central,PS5
S002381,P01044,"10/20/2025 09:04",50,4,1,9,Yes,,PC
S002382,P01044,"10/31/2025 11:19",42,4,1,22,,,Xbox
S002383,P01044,"10/26/2025 18:40",60m,NULL,2,26,No,APAC,
S002384,P01044,2025-10-26T14:47:36Z,32,2,1,10,Y,LATAM,Steam
S002385,P01044,"10/01/2025 20:34",41,4,2,16,1,EU-Central,IOS/Android
S002386,P01045,2026-02-02T14:35:34Z,39m,4,3,15,,EU-Central,Steam
S002387,P01045,"02/17/2026 00:44",40,NULL,1,,No,"NA West",Steam
S002388,P01045,2026/02/08,10,1,1,11,No,APAC,IOS/Android
S002389,P01045,2026-02-20T16:00:34Z,27,2,1,,,LATAM,Xbox
S002390,P01046,2026-02-08T04:03:28Z,48,NULL,2,15,1,LATAM,Mobile
S002391,P01046,"10.02.2026 01:29",32,2,1,2,No,EU-Central,PC
S002392,P01053,2025-09-19T22:02:28Z,44,4,2,14,Yes,EU-Central,steam
S002393,P01053,"09/13/2025 01:16",37,3,1,15,0,LATAM,Mobile
S002394,NULL,"09/28/2025 12:32",67,4,3,,Yes,NA-East,pc/steam
S002395,P01053,2025-09-13T06:14:28Z,39,3,2,16,,EU-Central,PS5
S002396,P01053,"09/17/2025 05:28",73,4,2,17,1,LATAM,PC
S002397,P01053,"10/01/25 05:04 ",46,4,2,14,N,LATAM,pc/steam
S002398,P01053,"09/04/2025 03:52",29m,2,1,18,Yes,NULL,Xbox
S002399,P01053,"10/01/25 09:43",43,3,1,11,N,EU-Central,IOS/Android
S002400,P01053,"09/25/2025 13:45",40,2,1,4,,,PS5
S002401,P01054,"03/15/2026 06:18",46,4,2,14,No,APAC,PC
S002402,P01054,"03/10/2026 13:54",43,2,1,0,Y,APAC,Steam
S002403,P01054,"Jan 27, 2026 ",45,4,2,13,No,LATAM,PC
S002404,P01054,11-03-2026,49,4,2,18,,,IOS/Android
S002405,P01054,2026-02-07T23:03:42Z,26,2,1,10,No,NULL,Steam
S002406,NULL,2026-02-07T11:36:04Z,27,2,1,0,Y,,Xbox
S002407,NULL,"01/26/2026 02:01",34,3,1,9,N,EU-Central,Steam
S002408,P01058,2026.01.21,62,4,1,19,0,"NA West",Steam
S002409,P01058,2025-12-17T04:12:27Z,30,2,1,13,Y,LATAM,PC
S002410,P01058,"01/09/2026 02:09","30 mins",2,1,9,Y,"NA West",Mobile
S002411,P01058,2026-01-07T07:52:27Z,59m,4,2,18,No,,IOS/Android
S002412,P01058,2025-12-26,48,3,1,7,,NA-East,pc/steam
S002413,P01058,"01/29/2026 10:04",55,NULL,1,15,N,,pc/steam
S002414,P01058,"01/27/2026 13:56",40,3,2,12,1,NULL,PS5
S002415,P01058,"01/27/2026 13:56",40,3,2,12,1,NULL,PS5
S002416,P01059,"Dec 24, 2025 03:02AM",41,3,1,10,N,LATAM,Mobile
S002417,P01059,2025/12/23,62,4,,16,Yes,APAC,IOS/Android
S002418,P01059,"12/29/2025 09:28",63,NULL,2,18,,LATAM,pc/steam
S002419,P01059,"22.01.2026 10:35",24,2,1,4,No,NULL,pc/steam
S002420,P01059,2026-01-16,67,4,2,16,Y,NULL,
S002421,P01059,"01/07/2026 08:31",48,4,,23,Y,"NA West",PC
S002422,P01059,2026-01-22T16:34:54Z,47,3,2,12,No,LATAM,steam
S002423,P01059," Jan 06, 2026",47,3,1,13,N,,
S002424,P01059,2026-01-20T17:15:54Z,35,3,1,6,1,APAC,steam
S002425,P01060,10/13/2025,32,3,1,14,N,"NA West",steam
S002426,P01060,"09/19/2025 19:21",44,3,1,17,N,EU-Central,PS5
S002427,P01060,"09/20/25 03:55",22,1,1,10,,LATAM,steam
S002428,P01060,03-10-2025,21,2,1,10,N,APAC,PC
S002429,P01060,"09/25/2025 19:45",58,5,3,25,No,"NA West",IOS/Android
S002430,P01060,"10/17/2025 13:57",34,2,1,4,Y,LATAM,IOS/Android
S002431,P01060,04-11-2025,28,2,,13,Y,APAC,PS5
S002432,P01060,2025-11-07T09:08:19Z,42,3,1,,N,,PS5
S002433,P01063,"09/28/2025 03:58",29m,3,1,18,,EU-Central,IOS/Android
S002434,P01063,2025-10-05,6,1,0,1,N,NULL,pc/steam
S002435,P01067,11/04/2025,42,3,2,,No,NA-East,PC
S002436,P01067,"12/01/2025 23:21",32,3,1,16,1,"NA West",Mobile
S002437,P01067,"Nov 10, 2025",56m,4,2,14,No,,
S002438,P01067,2025/12/08,55,5,2,26,No,EU-Central,PS5
S002439,P01067,2025.12.16,62,5,3,21,,NA-East,PC
S002440,P01067,"12/03/2025 15:38",51,3,1,9,N,,Mobile
S002441,P01067,12/08/2025,48,3,1,14,,NULL,PC
S002442,P01067,"11/15/2025 15:36",35,NULL,2,9,Y,,Xbox
S002443,P01068,"03/05/2026 21:15",44,3,,16,N,EU-Central,Xbox
S002444,P01068,2026-03-16T02:27:36Z,25,2,1,5,0,NA-East,PC
S002445,P01068,"03/21/2026 14:45",16,1,0,8,Y,NA-East,Xbox
S002446,P01068,"03/21/2026 00:32",29,2,1,9,Y,,
S002447,P01069,2026-01-15T21:47:16Z,38,3,2,,Y,APAC,pc/steam
S002448,P01069,2026-02-08T09:21:16Z,42,3,1,14,N,NA-East,Xbox
S002449,P01072,"01/21/2026 22:46",61,5,,22,1,,Mobile
S002450,P01072,2025-12-25T01:53:07Z,44,3,1,8,Y,,PS5
S002451,P01072,2026-01-31T08:39:07Z,47,4,2,11,No,NULL,IOS/Android
S002452,P01072,2026-01-31T08:39:07Z,47,4,2,11,No,NULL,IOS/Android
S002453,P01072,2026-01-13T08:01:07Z,28m,2,1,11,0,NA-East,steam
S002454,P01072,2026-01-28T11:26:07Z,39,2,1,8,Yes,,Mobile
S002455,P01072,2026-01-14T20:53:07Z,90,6,3,23,No,,PC
S002456,P01075,"01/07/26 16:56",28,2,1,1,Y,EU-Central,Mobile
S002457,P01075,"01/07/26 16:56",28,2,1,1,Y,EU-Central,Mobile
S002458,P01075,2025-12-18T08:48:40Z,55,5,3,20,Y,APAC,steam
S002459,P01075," 2026.01.14",32,2,1,3,1,NULL,PC
S002460,P01075,2026-01-03,12,1,0,0,Yes,,Mobile
S002461,P01075,"01/24/2026 13:11",44,3,2,19,No,"NA West",PS5
S002462,P01075,"01/24/2026 13:11",44,3,2,19,No,"NA West",PS5
S002463,P01078,"09/10/2025 05:23","48 mins",5,1,18,N,,IOS/Android
